reviews.sourceURLs,Text,Label,Sentiment
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=339",Tablet is working good.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=339",the apps are really slow - too slow.,-1,Negative
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=339","The Amazon Fire Hd8 has great features. The size is perfect to carry anywhere. Excellent apps and accessible to books, movies, games etc. Clear screen. it was very quick and easy to setup and begin using.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=339",This is a wonderful device. I love the extra capabilities and apps.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=339",This tablet is a good one for everyday use.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=339",This does not run Android.,-1,Negative
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=339","Bought for daughter, love the parental control and curfew setting",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=306,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=340",I like the portability of it. I take it with me when I babysit my granddaughter.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=309,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=342",bought as a gift she loves it great with amazon prime,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=309,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=342",very pleased.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=309,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=342",My daughter love this tablet! Easy to use and carry,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=309,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=342","The best kindle fire ever, love how quickly the apps run, being able to watch movies, listen to music, etc. on it",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=309,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=342",The salesman was very good pointed us in the right direction. The tablets are perfect for our triplet grandsons.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=309,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=342",Excellent value for the price.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=309,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=342","I love my kindle. It fast, great pict quality and is so convenient to use. I love using it to watch Netflix. It worth the purchase if you don't want to spend so much money.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=309,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343",I love this tablet!! Excellent quality speakers and screen. Lots of storage space. Worth the money!!,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=341",Bought it for my husband and he loves it. This is perfect for what he wanted it for.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=341",Very fast and super easy to use I'm very pleased with this purchase!!,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=341",It's works really well and don't have any issues at all,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=341",Tablet is good for beginners and those that like to read,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=341",The Kindle Fire has great features for the price. The video quality is asstounding.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=341"," I don't play games, so cannot comment on that.",0,Neutral
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=341",If you want a tablet to use on a daily basis for facebook or do online purchases you couldn't ask for a better tablet.,0,Neutral
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=342","I use to read books, watch movies, and get online.. it works great and easy to use.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343",It was easy to set up and very easy to find my way around.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343",Just a simple kindle. Doesn't have the glass back.,-1,Negative
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343",Throughly enjoying my fire tablet. Can play games and read books. Am very pleased with it.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343","Excellent screen , fast response. Almost a steal for that price.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343",Super easy to use and set up.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343",Kindle Fire is a dream.,0,Neutral
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=343",Wonderful display.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=310,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",I'm really impressed.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",Reading is easy.,0,Neutral
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",This is a great sweater. great color and style.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344","Love everything about this top! comfortable yet classy, dress it up or down depending on occasion. beautiful design.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",This blouse is very unique due to the pretty piped design on the back. looks great with jeans.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",This is the fastest booting tablet I have come across. The speed at which I can access sites is really amazing.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344","This shirt is so cute. it's so soft, love the lace element on the arm.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=344",This dress is so soft!,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",great product at a great price.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",Very good product. Super quality and the Best Buy store rep explained me about the product,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",This is the best ever t-shirt i've ever worn. feels so soft! looks gorgeous!,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345","So glad i bought this!! its beautiful and being on sale made it even better. good quality and versatile, highly recommend.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",Excellent. Just as good as iPad with a fraction of the price.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345","Wonderful and comfortable dress, very sweet.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345",I really love the new shape and size of the kindle HD. My daughter uses it and can control it great.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=345","Love, love this dress! the fit is perfect, the cut is feminine and flirty but not too showy and bare.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=312,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",Love my tablet easy to work and have no problem with down loads.and lite weight.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346","I love these pants, they are soft versatile and stylish! great choice!",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",I love this Kindle. I love the fact that you can use an SD card for more storage. Great job,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",Beautiful dress! perfect for worked.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",This blazer is beautiful.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346","Love this dress. it is so comfortable. it fits great and can be dressed up or down. hides the tummy, too.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346","Works well. I really like the bigger screen.Easier to read, just as easier to use if not better.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=346",This tablet is great for anyone.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",Awesome.and repeat 50 times. That should do it. Blah.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",These are the perfect tights-fit and feel are top quality and they wash well.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",It's comfortable and easy to wear with lots of styles.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347","This is a great casual skirt for summer, color pairs well with many tops.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",This skirt is fabulous.i ordered it in both grey and green.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",I like this tablet. It has everything you want.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",I absolutely love this dress. it's great quality and fits perfectly.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=347",Soft and flowy. fit is great. quality is great.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=314,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=348",I find this fire much lighter and very easy to use,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=348",highly recommend!,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=348",This is a gorgeous dress. i got the red version.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=348",Great little tablet for a great price. I keep it at work for listening to music or some lunchtime reading.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=348",I am so pleased with my purchase.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=348",great tablet to replace kindle. Love the features.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=348",This is a great tablet for my teen. She loves it and the price can't be beat!,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=348",This is a great tablet. It has amazing storage.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=315,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=349",The kindle is great to read on. I also like that you can play some games.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=350",I love the amazon tablet very much and love to use,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=350",its good performance and highly recommended to users.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=350",Love it! perfect casual look with a jacket and booties.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=350",it's recommended.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=350",Easy to read. Light in weight. Has many good features.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=350",Gorgeous dress.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=350","Lovely top, very rich looking.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=317,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=351",Love it! I'm not computer savy but was able to figure out most things without any help.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=349","This is such a flattering, easy to wear dress.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=349",I am so glad i got these.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=349",I love this tablet. I purchased them for gift and am so glad I did!,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=349",this is a great general purpose tablet.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=349",I purchased it for my dad.He needed something easy to use. He really enjoys it.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=349","It a great product..,. The quality is awesome the pictures is good and clear...",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=349",thank you for your service.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=316,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=350","This has a great picture, good size, lots of storage and a camera. Would recommend.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=318,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=351",Easier to read and clearer than my old one.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=318,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=351","I love this Tablet. It's easy to use, a great price & lightweight.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=318,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=351",I was satisfied.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=318,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=351","Love the product. I use it every day for Web,Games and reading.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=318,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=351","I bought this to replace my wife's (1st generation) Kindle Fire. She likes it even better than the old one, especially the pinsharp screen.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=318,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=351","Great Kindle fire, works great for reading, playing games, etc. Highly recommend to everyone.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=318,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=351","Very pleased with this device. Great price, easy to use, and light weight.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=318,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=352",Nice upgrade from my old kindle. I like it very much.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=319,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=352","For the price this is perfect. I read books, search the web, watch Netflix. It's not an iPad but for the price it is amazing!",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=319,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=352","Love these! they are my new favorite weekend pant. they are comfortable, versatile, and cute.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=319,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=352",Love this dress. Sexy.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=319,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=352","This thing looks nice, runs nice and feels nice and for the price I don't think you can find a better tablet.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=319,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=352",Very pleased.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=319,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=352",The quality isn't better.,-1,Negative
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=319,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=352",This dress is absolutely perfectly delightful.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=319,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=353","Beautiful HD resolution on this tablet. Love the 8"" size, not too big nor too small.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=320,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=353","This is an awesome tablet, fast, great display.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=320,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=353",Love love love.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=320,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=353","Good tablet, great price, easy to use, pick up simple",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=320,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=353",Very happy with my kindle. Would buy it for my kids,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=320,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=353",I strongly recommend it.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=320,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=353",This is a bad product.,-1,Negative
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=320,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=353",So glad I got this.,1,Positive
http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=320,This was a good tablet.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=37","Bought the Kindle for my daughter. It's the 4th we have bought over the years, one for each child. Great product",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=37",I love this dress! it's very cute and comfortable.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=37","Husband loves the 8"" tablet. The screen is big enough to view what he is reading",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=37",For first tablet I am pleased. An amazon name is good value.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=37",Excellent price point for my basic requirements. It has all the features I need for comfortable reading of online novels and articles.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=37",This is a good product for the price. Many more things can be done with this fire 8 than we dreamed about.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=37",Easy access to my Amazon account. Easy to set up and use.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=38","This item has a very nice readout, and is well built as far as I can tell. The overall size is very suitable, and the price was reasonable. I get great service at Best Buy every time I shop there.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=35",Does everything I needed and moreI use it as a travel companion and the size is great.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=35",Its so perfect for my niece & she loves it. Going to get another one for my son.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=35",the performance is so much faster than my old one and the graphics are much better too.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=35",Love my kindle it does everything I wanted I to do.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=35","I wanted a tablet that was easy to use that I could access my email, internet and stream shows/movies! It's perfect!",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=35",As expected. I am very happy with this. This serves the purpose,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=35",Handy to use and size is good. It's light weight and that's important.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=36",I got this for my husband birthday and he loves it,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=9,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=42",This kindle is great. Battery lasts much longer than old kindle.,1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=9,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=42","Where do I begin...good clarity, I love the size and storage capacity! Very affordable.",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=9,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=42","I didn't think to much of it at first glad at the store, I decided to purchase it. IT WAS THE BEST DECISION EVER MADE",1,Positive
"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=9,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=42",I bought the Fire HD 8 & CaseI use it mostly for class..works very good.,1,Positive
